Patient_ID,Label,ApEn
v39p_v39p.csv,1,0.6552220859018791
v39p_v39p.csv,1,0.6884860773751624
v39p_v39p.csv,1,0.8069310461446704
v39p_v39p.csv,1,0.7387119914405584
v39p_v39p.csv,1,0.6945828727641263
v39p_v39p.csv,1,0.6182251129297476
v39p_v39p.csv,1,0.6984940846398615
v39p_v39p.csv,1,0.6777008575987553
v39p_v39p.csv,1,0.7548294633121664
v39p_v39p.csv,1,0.695904727164943
v39p_v39p.csv,1,0.685894369496042
v39p_v39p.csv,1,0.7649670943690023
v39p_v39p.csv,1,0.704741686362075
v39p_v39p.csv,1,0.7980422344337281
v39p_v39p.csv,1,0.7457125773294098
v39p_v39p.csv,1,0.736679401929107
v39p_v39p.csv,1,0.7464839925178706
v39p_v39p.csv,1,0.7089754466321043
v39p_v39p.csv,1,0.8041605498816344
v39p_v39p.csv,1,0.7909744853198504
v39p_v39p.csv,1,0.7273312212211223
v39p_v39p.csv,1,0.682226279568066
v39p_v39p.csv,1,0.7834688552152285
v39p_v39p.csv,1,0.7623351102103229
v39p_v39p.csv,1,0.8547609138146233
v39p_v39p.csv,1,0.7314644044228809
v39p_v39p.csv,1,0.6883395958414376
v39p_v39p.csv,1,0.6506570496891779
v39p_v39p.csv,1,0.7124606244100851
v39p_v39p.csv,1,0.7985993454240798
v39p_v39p.csv,1,0.8676877213888825
v39p_v39p.csv,1,0.7728487353604683
v39p_v39p.csv,1,0.7134944960022249
v39p_v39p.csv,1,0.7258871389452106
v39p_v39p.csv,1,0.7800935684841042
v39p_v39p.csv,1,0.7692037651695895
v39p_v39p.csv,1,0.688912879759183
v39p_v39p.csv,1,0.7286370210963589
v39p_v39p.csv,1,0.8191282480591502
v39p_v39p.csv,1,0.7937064593033916
v39p_v39p.csv,1,0.6484485359827707
v39p_v39p.csv,1,0.7093793331305465
v39p_v39p.csv,1,0.7635847860996354
v39p_v39p.csv,1,0.6168264789181293
v39p_v39p.csv,1,0.6235338394647836
v39p_v39p.csv,1,0.7042645818955919
v39p_v39p.csv,1,0.6635873487099269
v39p_v39p.csv,1,0.6152424639618781
v39p_v39p.csv,1,0.61604977580184
v39p_v39p.csv,1,0.6146295861217626
v39p_v39p.csv,1,0.7351808416172365
v39p_v39p.csv,1,0.8035813165155359
v39p_v39p.csv,1,0.7784795772792901
v39p_v39p.csv,1,0.826754141822148
v39p_v39p.csv,1,0.7127637182780986
v39p_v39p.csv,1,0.6370618747836367
v39p_v39p.csv,1,0.5960747226946546
v39p_v39p.csv,1,0.7248583006637368
v39p_v39p.csv,1,0.7169834586573085
v39p_v39p.csv,1,0.6872460476711892
v39p_v39p.csv,1,0.546764113169881
v39p_v39p.csv,1,0.5686619398892616
v39p_v39p.csv,1,0.7942034655751127
v39p_v39p.csv,1,0.7046962760187583
v39p_v39p.csv,1,0.6410475316900728
v39p_v39p.csv,1,0.6842356653215793
v39p_v39p.csv,1,0.7788430467784537
v39p_v39p.csv,1,0.7096312460772829
v39p_v39p.csv,1,0.6935935124131674
v39p_v39p.csv,1,0.6488660881743855
v39p_v39p.csv,1,0.8113130134095545
v39p_v39p.csv,1,0.7361462709901141
v39p_v39p.csv,1,0.8964350297560517
v39p_v39p.csv,1,0.8350150177324092
v39p_v39p.csv,1,0.5774015709014204
v39p_v39p.csv,1,0.612787392651212
v39p_v39p.csv,1,0.5942058320862778
v39p_v39p.csv,1,0.6067095595172245
v39p_v39p.csv,1,0.7549304054615495
v39p_v39p.csv,1,0.7302735585336313
v39p_v39p.csv,1,0.694574351392236
v39p_v39p.csv,1,0.7818674883559944
v39p_v39p.csv,1,0.7988671606747269
v39p_v39p.csv,1,0.7745527780447548
v39p_v39p.csv,1,0.7395050165524903
v39p_v39p.csv,1,0.7096829732446897
v39p_v39p.csv,1,0.6349027679526702
v39p_v39p.csv,1,0.6573095128436712
v39p_v39p.csv,1,0.49582384148372727
v39p_v39p.csv,1,0.6087133003708303
v39p_v39p.csv,1,0.7579822591390926
v39p_v39p.csv,1,0.7554294070230738
v39p_v39p.csv,1,0.7124221103903454
v39p_v39p.csv,1,0.5711688486543172
v39p_v39p.csv,1,0.5962226359809732
v39p_v39p.csv,1,0.7197813892727258
v39p_v39p.csv,1,0.6561580829762268
v39p_v39p.csv,1,0.5945489842937226
v39p_v39p.csv,1,0.7104723793542322
v39p_v39p.csv,1,0.6972074684761909
v39p_v39p.csv,1,0.7426794830573886
v39p_v39p.csv,1,0.766295934976597
v39p_v39p.csv,1,0.708825774055331
v39p_v39p.csv,1,0.7198039307138875
v39p_v39p.csv,1,0.8303775744430015
v39p_v39p.csv,1,0.8117769934513284
v39p_v39p.csv,1,0.7773958095075288
v39p_v39p.csv,1,0.7536762933624019
v39p_v39p.csv,1,0.6317527903999793
v39p_v39p.csv,1,0.7413878241929748
v39p_v39p.csv,1,0.769312486361728
v39p_v39p.csv,1,0.8016522940099007
v39p_v39p.csv,1,0.7065704928038818
v39p_v39p.csv,1,0.7470944587561661
v39p_v39p.csv,1,0.6977683951353031
v39p_v39p.csv,1,0.7736228409425014
v39p_v39p.csv,1,0.828522222088734
v39p_v39p.csv,1,0.7618079240773126
v39p_v39p.csv,1,0.732148031203308
v39p_v39p.csv,1,0.7358352184117094
v39p_v39p.csv,1,0.7221649859227055
v39p_v39p.csv,1,0.6336397450885491
v39p_v39p.csv,1,0.7308838956802641
v39p_v39p.csv,1,0.4745237084925571
v39p_v39p.csv,1,0.46812285304095846
v39p_v39p.csv,1,0.7652405687720427
v39p_v39p.csv,1,0.8676038700937112
v39p_v39p.csv,1,0.7030962454603715
v39p_v39p.csv,1,0.42902673367102384
v39p_v39p.csv,1,0.1785159982765645
v39p_v39p.csv,1,0.189398354442889
v39p_v39p.csv,1,0.2669316357426026
v39p_v39p.csv,1,0.5235882779060677
v39p_v39p.csv,1,0.643672577402651
v39p_v39p.csv,1,0.7551368406774799
v39p_v39p.csv,1,0.764955466436481
v39p_v39p.csv,1,0.82977154759145
v39p_v39p.csv,1,0.7027714004820131
v39p_v39p.csv,1,0.5733325995431469
v39p_v39p.csv,1,0.43914397449438214
v39p_v39p.csv,1,0.33316317170238063
v39p_v39p.csv,1,0.3059051233178005
v39p_v39p.csv,1,0.2468454939633027
v39p_v39p.csv,1,0.33927903015901784
v39p_v39p.csv,1,0.4865305829182809
v39p_v39p.csv,1,0.48665626016045094
v39p_v39p.csv,1,0.5256341089125525
v39p_v39p.csv,1,0.5288899932048587
v39p_v39p.csv,1,0.49392880805117123
v39p_v39p.csv,1,0.6494314220438819
v39p_v39p.csv,1,0.6237885634713427
v39p_v39p.csv,1,0.583918268288202
v39p_v39p.csv,1,0.6951444474729005
v39p_v39p.csv,1,0.7806079535803141
v39p_v39p.csv,1,0.6003606206546204
v39p_v39p.csv,1,0.6817474705727102
v39p_v39p.csv,1,0.5996200795327171
v39p_v39p.csv,1,0.573336787579767
v39p_v39p.csv,1,0.5848632247430774
v39p_v39p.csv,1,0.5307936466988346
v39p_v39p.csv,1,0.563361790904783
v39p_v39p.csv,1,0.8028244634761812
v39p_v39p.csv,1,0.6877008990084872
v39p_v39p.csv,1,0.7571125169215764
v39p_v39p.csv,1,0.8478879234724643
v39p_v39p.csv,1,0.7432551948404216
v39p_v39p.csv,1,0.48092813274086277
v39p_v39p.csv,1,0.3345293295665934
v39p_v39p.csv,1,0.44221581236570007
v39p_v39p.csv,1,0.5229519215048146
v39p_v39p.csv,1,0.5920662853731509
v39p_v39p.csv,1,0.7015342718774438
v39p_v39p.csv,1,0.7159483691661768
v39p_v39p.csv,1,0.6636892269900425
v39p_v39p.csv,1,0.5271109313452
v39p_v39p.csv,1,0.4404352858228111
v39p_v39p.csv,1,0.5049942351398418
v39p_v39p.csv,1,0.5670082040333018
v39p_v39p.csv,1,0.6169543426611788
v39p_v39p.csv,1,0.5683588454180368
v39p_v39p.csv,1,0.6942516061274437
v39p_v39p.csv,1,0.5359245635087757
v39p_v39p.csv,1,0.2250815032163862
v39p_v39p.csv,1,0.3414477869354622
v39p_v39p.csv,1,0.5445429457044502
v39p_v39p.csv,1,0.6717853470972486
v39p_v39p.csv,1,0.5210002497229409
v39p_v39p.csv,1,0.4866187510856408
v39p_v39p.csv,1,0.659095460332507
v39p_v39p.csv,1,0.7281992719874011
v39p_v39p.csv,1,0.6622187982991949
v39p_v39p.csv,1,0.5685794185129383
v39p_v39p.csv,1,0.5451765149930483
v39p_v39p.csv,1,0.6073303356479536
v39p_v39p.csv,1,0.8269248495582695
v39p_v39p.csv,1,0.6615037229472538
v39p_v39p.csv,1,0.40591226620569554
v39p_v39p.csv,1,0.4776787261588842
v39p_v39p.csv,1,0.6277173632473954
v39p_v39p.csv,1,0.6385672147775847
v39p_v39p.csv,1,0.6083937486048323
v39p_v39p.csv,1,0.6604358388591103
v39p_v39p.csv,1,0.539688947765212
v39p_v39p.csv,1,0.613318784193257
v39p_v39p.csv,1,0.7491274336332929
v39p_v39p.csv,1,0.6142815776397699
v39p_v39p.csv,1,0.5012216611002942
v39p_v39p.csv,1,0.5463033989133295
v39p_v39p.csv,1,0.6184072303392418
v39p_v39p.csv,1,0.5511074140731136
v39p_v39p.csv,1,0.4245189546969317
v39p_v39p.csv,1,0.340086602494571
v39p_v39p.csv,1,0.20080936002588512
v39p_v39p.csv,1,0.41084782782970475
v39p_v39p.csv,1,0.6811044861763875
v39p_v39p.csv,1,0.6890780033810495
v39p_v39p.csv,1,0.47661705134599597
v39p_v39p.csv,1,0.3463811352205983
v39p_v39p.csv,1,0.5351873739011741
v39p_v39p.csv,1,0.6183376031865797
v39p_v39p.csv,1,0.589182574011375
v39p_v39p.csv,1,0.8272990037107086
v39p_v39p.csv,1,0.5836136370627325
v39p_v39p.csv,1,0.3953160932464401
v39p_v39p.csv,1,0.49037801671519166
v39p_v39p.csv,1,0.6948082525756658
v39p_v39p.csv,1,0.8357937024453634
v39p_v39p.csv,1,0.7130565622717082
v39p_v39p.csv,1,0.6545632095090737
v39p_v39p.csv,1,0.6046822815637372
v39p_v39p.csv,1,0.6968355233564751
v39p_v39p.csv,1,0.5936870127324658
v39p_v39p.csv,1,0.635738795116155
v39p_v39p.csv,1,0.7341195116731765
v39p_v39p.csv,1,0.7492771684082675
v39p_v39p.csv,1,0.6060807177980845
v39p_v39p.csv,1,0.6699197811435189
v39p_v39p.csv,1,0.5638381969359214
v39p_v39p.csv,1,0.5119652113049158
v39p_v39p.csv,1,0.43636525968054407
v39p_v39p.csv,1,0.30064586552803396
v39p_v39p.csv,1,0.4288685043946101
v39p_v39p.csv,1,0.5103006391261284
v39p_v39p.csv,1,0.49416677194025294
v39p_v39p.csv,1,0.5551372537344412
v39p_v39p.csv,1,0.3647203472992828
v39p_v39p.csv,1,0.6317243590153803
v39p_v39p.csv,1,0.6795393370230061
v39p_v39p.csv,1,0.8096719072465022
v39p_v39p.csv,1,0.7992763349375283
v39p_v39p.csv,1,0.7766987648192867
v39p_v39p.csv,1,0.7264605355463689
v39p_v39p.csv,1,0.7531479924008573
v39p_v39p.csv,1,0.7874061692451892
v39p_v39p.csv,1,0.6949479401246976
v39p_v39p.csv,1,0.4945515295480005
v39p_v39p.csv,1,0.507910049296596
v39p_v39p.csv,1,0.4581656619237564
v39p_v39p.csv,1,0.590424171561224
v39p_v39p.csv,1,0.7174297826966796
v39p_v39p.csv,1,0.7579511296138404
v39p_v39p.csv,1,0.7453359296438165
v39p_v39p.csv,1,0.7401301074288691
v39p_v39p.csv,1,0.6427711426966578
v39p_v39p.csv,1,0.6040615014616257
v39p_v39p.csv,1,0.5718194312974281
v39p_v39p.csv,1,0.6949153784937736
v39p_v39p.csv,1,0.671802891762558
v39p_v39p.csv,1,0.6784089823239947
v39p_v39p.csv,1,0.7645065788386902
v39p_v39p.csv,1,0.851486519938403
v39p_v39p.csv,1,0.8068216562460697
v39p_v39p.csv,1,0.7362130558873101
v39p_v39p.csv,1,0.7408532448000589
v39p_v39p.csv,1,0.7514239035177899
v39p_v39p.csv,1,0.7094198990706708
v39p_v39p.csv,1,0.7269819006565736
v39p_v39p.csv,1,0.7245537755502629
v39p_v39p.csv,1,0.7008950939190446
v39p_v39p.csv,1,0.7320010552262195
v39p_v39p.csv,1,0.8263326216268005
v39p_v39p.csv,1,0.7400755611317749
v39p_v39p.csv,1,0.6890581040340655
v39p_v39p.csv,1,0.773914348509507
v39p_v39p.csv,1,0.8176645020298232
v39p_v39p.csv,1,0.7372794325056731
v39p_v39p.csv,1,0.8310912625185471
